snapped_at,price,market_cap,total_volume
2017-06-14 00:00:00 UTC,1287.0024199999964,0.0,2041763184.9999943
2017-06-15 00:00:00 UTC,1281.5925334375004,0.0,2032555413.6625006
2017-06-16 00:00:00 UTC,1224.0600000000027,0.0,783949448.7500018
2017-06-17 00:00:00 UTC,1239.5824999999998,0.0,766903526.2499998
2017-06-18 00:00:00 UTC,1173.9315049646987,0.0,610533064.8483074
2017-06-19 00:00:00 UTC,1170.0232977312007,0.0,1417436334.9546847
2017-06-20 00:00:00 UTC,1270.8403430534008,0.0,2445192606.4234395
2017-06-21 00:00:00 UTC,1323.0399600000014,0.0,1181403409.4000013
2017-06-22 00:00:00 UTC,1338.7645650000009,0.0,1849832095.2000012
2017-06-23 00:00:00 UTC,1874.087113277199,0.0,7330885702.513752
2017-06-24 00:00:00 UTC,1782.9721715183998,0.0,3747880960.3140235
2017-06-25 00:00:00 UTC,1648.2878100000003,0.0,2527118834.8500004
2017-06-26 00:00:00 UTC,1410.6389900290994,0.0,2886596941.6980076
2017-06-27 00:00:00 UTC,1615.1599816186979,0.0,4755630357.275429
2017-06-28 00:00:00 UTC,1559.2420709999978,0.0,4597764505.064994
2017-06-29 00:00:00 UTC,1410.6082639305964,0.0,2125421106.6098306
2017-06-30 00:00:00 UTC,1342.1156999999953,0.0,1565610561.4999945
2017-07-01 00:00:00 UTC,1184.7487000000003,0.0,1230373889.5000005
2017-07-02 00:00:00 UTC,1064.3938599684016,0.0,2692489809.953402
2017-07-03 00:00:00 UTC,1041.461345,0.0,1753462796.3999999
2017-07-04 00:00:00 UTC,1038.9835587964994,0.0,911856741.3292185
2017-07-05 00:00:00 UTC,936.626354999998,0.0,925692260.377498
2017-07-06 00:00:00 UTC,1003.3642628317982,0.0,1560904485.9034293
2017-07-07 00:00:00 UTC,782.4955762499987,0.0,808137967.6737487
2017-07-08 00:00:00 UTC,809.9143199999982,0.0,1458586203.9999967
2017-07-09 00:00:00 UTC,730.8409575,0.0,811439831.3325
2017-07-10 00:00:00 UTC,601.1172800000007,0.0,619787275.5200007
2017-07-11 00:00:00 UTC,538.7661733861001,0.0,1303073763.2461574
2017-07-12 00:00:00 UTC,628.8239615849991,32070022040.834953,1319080058.6603382
2017-07-13 00:00:00 UTC,579.2900399999999,29543792039.999996,922279623.8399998
2017-07-14 00:00:00 UTC,505.34624897060104,25772658697.500652,713964210.3747073
2017-07-15 00:00:00 UTC,449.0716110006006,22902652161.030632,733021053.7768676
2017-07-16 00:00:00 UTC,441.28811999999914,22505694119.999958,620545658.4599988
2017-07-17 00:00:00 UTC,490.97160668119983,25039551940.74119,842832714.6666151
2017-07-18 00:00:00 UTC,573.8342391295989,29265546195.609547,1868043394.6665215
2017-07-19 00:00:00 UTC,635.5516720000018,32413135272.00009,3286350419.4500093
2017-07-20 00:00:00 UTC,832.4151000000002,42453170100.00001,3669440160.3750005
2017-07-21 00:00:00 UTC,855.7433500000011,43642910850.00005,5279136293.900007
2017-07-22 00:00:00 UTC,844.622199999998,43075732199.9999,1906845750.9999955
2017-07-23 00:00:00 UTC,732.2692674999997,37345732642.499985,2637536117.474999
2017-07-24 00:00:00 UTC,810.9594333090014,41358931098.75907,1375165018.2254064
2017-07-25 00:00:00 UTC,674.6226954381007,39802739030.84794,2530618251.9837675
2017-07-26 00:00:00 UTC,693.3912266735985,40910082373.74231,2309281697.834197
2017-07-27 00:00:00 UTC,694.1155966368017,40952820201.5713,1196681985.355563
2017-07-28 00:00:00 UTC,646.3040400000007,38131938360.00004,854267858.4600009
2017-07-29 00:00:00 UTC,641.8772999999991,37870760699.99995,583022685.0149992
2017-07-30 00:00:00 UTC,609.0637317484991,35934760173.161446,356631685.96227497
2017-07-31 00:00:00 UTC,669.5371866869004,39502694014.52713,1424944999.376396
2017-08-01 00:00:00 UTC,713.0235766882015,42068391024.60389,2274258234.2020206
2017-08-02 00:00:00 UTC,714.1125562500011,42132640818.75007,1342764107.5125022
2017-08-03 00:00:00 UTC,841.217297692498,49631820563.85738,3319091574.949157
2017-08-04 00:00:00 UTC,918.8099999999978,54209789999.99987,3584775959.9999914
2017-08-05 00:00:00 UTC,1040.5800000000002,61394220000.000015,4708569150.000001
2017-08-06 00:00:00 UTC,1131.1133185000024,66735685791.50014,6057804225.8800125
2017-08-07 00:00:00 UTC,1402.158300000001,82727339700.00006,10660744676.000008
2017-08-08 00:00:00 UTC,1282.8164499999996,75686170549.99997,7040845445.999997
2017-08-09 00:00:00 UTC,1388.6217689999996,81928684370.99998,5709478375.109999
2017-08-10 00:00:00 UTC,1733.4164682803998,102271571628.5436,14423596879.89288
2017-08-11 00:00:00 UTC,1611.5705999999975,95082665399.99986,10158081067.499985
2017-08-12 00:00:00 UTC,1514.39595,89349361050.00002,6482815701.000001
2017-08-13 00:00:00 UTC,1684.074144331402,99360374515.55272,8354710384.312242
