snapped_at,price,market_cap,total_volume
2017-11-09 00:00:00 UTC,0.2705139902139872,17726292815.217278,138756364.56209117
2017-11-10 00:00:00 UTC,0.2320951349310151,15208774671.949703,112437750.58373307
2017-11-11 00:00:00 UTC,0.21737293423635912,14244055471.321928,80335167.52675845
2017-11-12 00:00:00 UTC,0.20511159484258612,13440592063.648085,92622547.59076053
2017-11-13 00:00:00 UTC,0.22923070409199894,15040558306.47579,101680231.6660924
2017-11-14 00:00:00 UTC,0.273928512423171,17973324207.2727,121794859.011591
2017-11-15 00:00:00 UTC,0.26174833129903,17174143638.9158,133093354.573571
2017-11-16 00:00:00 UTC,0.254085708212613,16671374475.56,149770402.213019
2017-11-17 00:00:00 UTC,0.226737876734953,14876995945.3159,213592003.858461
2017-11-18 00:00:00 UTC,0.226676837046397,14872990936.4827,244901703.866436
2017-11-19 00:00:00 UTC,0.22229164360373,14585264395.1327,205202551.308462
2017-11-20 00:00:00 UTC,0.240145460147013,15756710296.2219,189053064.226498
2017-11-21 00:00:00 UTC,0.239353830490126,15704768947.1836,159708886.031749
2017-11-22 00:00:00 UTC,0.259574198046485,17031491815.372,149744430.011611
2017-11-23 00:00:00 UTC,0.237811318795153,15603559830.4618,380235056.251111
2017-11-24 00:00:00 UTC,0.2310375362902,15159110335.2483,361368291.840638
2017-11-25 00:00:00 UTC,0.224688505523179,14742530157.5656,409518717.316932
2017-11-26 00:00:00 UTC,0.235964289554486,15502427310.0176,586443675.171443
2017-11-27 00:00:00 UTC,0.23219458612511,15266374340.2067,605304779.630807
2017-11-28 00:00:00 UTC,0.267037589303623,17557238819.5946,600304596.400777
2017-11-29 00:00:00 UTC,0.230133996107573,15130894271.1216,621329910.761648
2017-11-30 00:00:00 UTC,0.260278235176553,17112823503.4413,343534815.974177
2017-12-01 00:00:00 UTC,0.240049881828241,15782845834.0442,527234005.184989
2017-12-02 00:00:00 UTC,0.237557847296175,15618999067.9756,504913665.658638
2017-12-03 00:00:00 UTC,0.236830734135585,15571192691.942,613362048.761847
2017-12-04 00:00:00 UTC,0.242198073893419,15924085579.4188,974531505.458082
2017-12-05 00:00:00 UTC,0.240487619694498,15811626307.5285,889704682.146274
2017-12-06 00:00:00 UTC,0.429284702982545,28224693278.2696,1851739.33015365
2017-12-07 00:00:00 UTC,0.444505087174767,29225406027.6833,3288977696.90675
2017-12-08 00:00:00 UTC,0.481483278302509,31656655255.3274,1270559559.33444
2017-12-09 00:00:00 UTC,0.500008279281231,32874640585.2759,1097381952.67313
2017-12-10 00:00:00 UTC,0.491935499999979,32343869939.284,1041441433.93263
2017-12-11 00:00:00 UTC,0.58319698899951,38344147883.5803,1232820767.57116
2017-12-12 00:00:00 UTC,0.855791948103688,56266773722.4765,3124622262.51055
2017-12-13 00:00:00 UTC,1.74517637784939,114742192393.665,11542060809.8369
2017-12-14 00:00:00 UTC,1.90972238219233,125560794758.197,14883680652.9716
2017-12-15 00:00:00 UTC,1.98369597913947,130424425048.345,9991951598.65236
2017-12-16 00:00:00 UTC,4.14108652718651,272268954045.088,39764156982.0302
2017-12-17 00:00:00 UTC,3.85367395385468,253372096853.932,20675596727.5751
2017-12-18 00:00:00 UTC,4.5020804973123,296003655075.233,19633375492.4772
2017-12-19 00:00:00 UTC,4.90867657229283,322736612072.632,14425673075.1517
2017-12-20 00:00:00 UTC,5.62665404630358,369942333226.605,27604623176.9912
2017-12-21 00:00:00 UTC,5.34774507962566,351604572802.462,51099915348.1406
2017-12-22 00:00:00 UTC,4.03360987630061,265202558516.073,29801516261.4754
2017-12-23 00:00:00 UTC,5.79050882614553,380715488829.603,37656032134.6603
2017-12-24 00:00:00 UTC,4.25600414336773,279824579592.539,25685455475.0579
2017-12-25 00:00:00 UTC,3.64866884444101,239893381461.844,14566334502.0643
2017-12-26 00:00:00 UTC,4.35284016396548,286191372913.313,20142432703.2038
2017-12-27 00:00:00 UTC,4.22637033952827,277876210553.935,16714990468.8953
2017-12-28 00:00:00 UTC,4.73137656627185,311079457150.946,20762403953.4513
2017-12-29 00:00:00 UTC,4.15147905170113,272952243747.176,23654059758.5974
2017-12-30 00:00:00 UTC,4.32848230951951,284589888010.921,25481935466.4435
2017-12-31 00:00:00 UTC,5.2467285733407,344962920104.086,36749822177.2124
2018-01-01 00:00:00 UTC,5.8236968149692,382897539106.639,49315185192.4363
2018-01-02 00:00:00 UTC,9.08196704585935,597122917382.767,166699995529.604
2018-01-03 00:00:00 UTC,11.047219633709993,726334722790.7637,116561065898.35382
2018-01-04 00:00:00 UTC,24.60225749270768,1617553960950.0554,441605518026.9719
2018-01-05 00:00:00 UTC,26.189446697721827,1721908782295.5679,422609885401.8906
2018-01-06 00:00:00 UTC,20.267554235110328,1332555056847.5352,259195380483.66223
2018-01-07 00:00:00 UTC,22.61045392773938,1486596476788.1284,186537288689.7444
2018-01-08 00:00:00 UTC,17.751046640758545,1167099231169.295,159073668906.60587
2018-01-09 00:00:00 UTC,14.959299991840789,983546935154.8142,133473616872.49142
2018-01-10 00:00:00 UTC,14.954275697711498,983216596897.3505,172000317919.61057
2018-01-11 00:00:00 UTC,12.711444782599918,835754518201.714,99520445320.62741
2018-01-12 00:00:00 UTC,12.876660516262701,846617154058.4729,64388739226.97379
2018-01-13 00:00:00 UTC,12.119401716727943,796828756753.2742,81499859906.33124
2018-01-14 00:00:00 UTC,9.916006807361104,651959524153.7881,68833131876.05663
2018-01-15 00:00:00 UTC,8.8990696445772,585097743840.0916,102291432767.30376
2018-01-16 00:00:00 UTC,6.0840783632200495,400017155257.9748,59155239326.09612
2018-01-17 00:00:00 UTC,8.610481354484648,566123585397.0554,125825606052.7553
2018-01-18 00:00:00 UTC,9.411895585283077,618815122495.7946,130211631028.06908
2018-01-19 00:00:00 UTC,9.138302618074215,600826879427.9398,69463619702.11044
2018-01-20 00:00:00 UTC,9.813498563489976,645219792405.475,63857125831.311424
2018-01-21 00:00:00 UTC,8.068500878274156,530489348729.47577,43698338749.9084
2018-01-22 00:00:00 UTC,8.170297568268653,537182297096.5518,54936145236.095634
2018-01-23 00:00:00 UTC,7.602286855272166,499836619410.59686,37219276431.98381
