snapped_at,price,market_cap,total_volume
2014-01-09 00:00:00 UTC,2.38048912032264,18610401589.39928,10374209.826478608
2014-01-10 00:00:00 UTC,2.41563470896396,18885165964.731102,6740509.386954782
2014-01-11 00:00:00 UTC,2.5506974025756604,19941071182.547955,7384564.995891241
2014-01-12 00:00:00 UTC,2.32332229679795,18163477632.42433,4478119.841480719
2014-01-13 00:00:00 UTC,2.28259205682252,17845053121.398754,1615003.7632129644
2014-01-14 00:00:00 UTC,2.2556737434084404,17634608727.625896,4462861.240611815
2014-01-15 00:00:00 UTC,2.35803631216747,18434868063.64875,2672947.6226381045
2014-01-16 00:00:00 UTC,2.22256070556624,17375734681.137875,6090168.502718143
2014-01-17 00:00:00 UTC,2.1686597510144003,16954342908.346783,7666183.622987782
2014-01-18 00:00:00 UTC,2.22437934274369,17389952554.47707,2469967.839338264
2014-01-19 00:00:00 UTC,2.31803791860504,18122164942.938183,1949572.879907376
2014-01-20 00:00:00 UTC,2.17518555764896,17005360983.32514,7232462.12587187
2014-01-21 00:00:00 UTC,2.08006345605348,16261706887.075401,6835134.01246641
2014-01-22 00:00:00 UTC,2.0836422291391203,16289685348.868746,8395661.658081565
2014-01-23 00:00:00 UTC,2.00261844569763,15656250298.353672,8553092.962504763
2014-01-24 00:00:00 UTC,1.90457812062855,14889781847.05384,11630535.952488057
2014-01-25 00:00:00 UTC,2.00258056946754,15655954174.96063,11690085.392554361
2014-01-26 00:00:00 UTC,2.02861323338436,15859474671.754593,8892807.627789479
2014-01-27 00:00:00 UTC,1.93075520844608,15094431458.973146,6248697.48837895
2014-01-28 00:00:00 UTC,2.19285267124128,17143480478.837297,13844660.636730097
2014-01-29 00:00:00 UTC,2.10226824897075,16435301467.461847,8507200.941899663
2014-01-30 00:00:00 UTC,2.15204501115752,16824450774.887796,3093530.31804855
2014-01-31 00:00:00 UTC,2.15396986592664,16839498975.324244,8745263.180569632
2014-02-01 00:00:00 UTC,2.15683261277171,16861879680.310534,11527756.066895008
