snapped_at,price,market_cap,total_volume
2013-11-15 00:00:00 UTC,405.44387037,9334003943.289675,0.0
2013-11-16 00:00:00 UTC,422.516399879436,9740436162.924526,0.0
2013-11-17 00:00:00 UTC,432.970896009288,9994631758.559925,0.0
2013-11-18 00:00:00 UTC,663.572848584,15337386245.328115,0.0
2013-11-19 00:00:00 UTC,769.67929827026,17814529120.150097,0.0
2013-11-20 00:00:00 UTC,821.06425046408,19030661724.442497,0.0
2013-11-21 00:00:00 UTC,961.579351884,22315989400.997795,0.0
2013-11-22 00:00:00 UTC,917.93592108,21330436784.851055,0.0
2013-11-23 00:00:00 UTC,1026.92496267242,23893198179.22278,0.0
2013-11-24 00:00:00 UTC,1024.00700310776,23858228588.016956,0.0
2013-11-25 00:00:00 UTC,1063.182027605,24803177667.709335,0.0
2013-11-26 00:00:00 UTC,1582.6833827311,36970758901.366646,0.0
2013-11-27 00:00:00 UTC,2676.38879077775,62596430138.08816,0.0
2013-11-28 00:00:00 UTC,5120.82168198244,119938564225.50146,0.0
2013-11-29 00:00:00 UTC,3739.7566716963,87733913675.86646,0.0
2013-11-30 00:00:00 UTC,3962.30830771971,93075779114.01295,0.0
2013-12-01 00:00:00 UTC,3463.91507595,81478875490.32733,0.0
2013-12-02 00:00:00 UTC,3349.751252164,78907383662.8796,0.0
2013-12-03 00:00:00 UTC,3540.333502967,83517501154.85097,0.0
2013-12-04 00:00:00 UTC,4395.309609048,103822232451.4319,0.0
2013-12-05 00:00:00 UTC,4009.44251485752,94830500406.37386,0.0
2013-12-06 00:00:00 UTC,3015.4593118914,71429874546.38478,0.0
2013-12-07 00:00:00 UTC,2368.05117622744,56171930947.57927,0.0
2013-12-08 00:00:00 UTC,2779.61121429,66034645503.4896,0.0
2013-12-09 00:00:00 UTC,3268.48348227774,77762915711.63512,0.0
2013-12-10 00:00:00 UTC,3666.6429519335,87343255721.98592,0.0
2013-12-11 00:00:00 UTC,3177.3677851472003,75788934037.12662,0.0
2013-12-12 00:00:00 UTC,3250.601533081,77643029590.18439,0.0
2013-12-13 00:00:00 UTC,3257.9521997,77916670061.84372,0.0
2013-12-14 00:00:00 UTC,3116.1680561025,74628148969.9285,0.0
2013-12-15 00:00:00 UTC,3242.50777738104,77747852782.86533,0.0
